,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,cloudcover,icon
597,2023-08-21,31.7,24.2,28.6,0.0,0.0,0.0,,30.0,partly-cloudy-day
598,2023-08-22,32.9,23.6,28.4,0.0,0.0,0.0,,8.6,clear-day
599,2023-08-23,34.5,23.1,29.0,0.0,0.0,0.0,,0.1,clear-day
600,2023-08-24,34.7,22.7,28.7,0.0,0.0,0.0,,0.1,clear-day
601,2023-08-25,33.9,22.0,28.0,0.0,0.0,0.0,,18.0,clear-day
602,2023-08-26,32.0,25.4,28.3,0.0,0.0,0.0,,41.0,partly-cloudy-day
603,2023-08-27,31.6,25.0,27.9,0.156,100.0,8.33,['rain'],42.4,rain
604,2023-08-28,30.7,20.8,25.5,0.0,0.0,0.0,,5.8,clear-day
605,2023-08-29,30.7,20.6,25.8,0.0,0.0,0.0,,29.3,partly-cloudy-day
606,2023-08-30,27.6,23.2,25.3,0.0,0.0,0.0,,44.2,partly-cloudy-day
607,2023-08-31,29.1,20.4,25.1,0.0,0.0,0.0,,12.2,clear-day
608,2023-09-01,28.7,21.2,25.0,0.0,0.0,0.0,,33.2,partly-cloudy-day
609,2023-09-02,27.0,21.1,23.7,1.127,100.0,8.33,['rain'],49.8,rain
610,2023-09-03,28.6,19.6,24.6,7.384,100.0,12.5,['rain'],60.7,rain
611,2023-09-04,28.5,25.4,27.2,6.726,100.0,8.33,['rain'],86.8,rain
612,2023-09-05,29.8,23.4,26.5,0.0,0.0,0.0,['rain'],71.8,partly-cloudy-day
613,2023-09-06,28.5,23.7,26.0,0.0,0.0,0.0,,60.5,partly-cloudy-day
614,2023-09-07,28.5,21.3,25.2,0.0,0.0,0.0,,28.9,partly-cloudy-day
615,2023-09-08,27.7,22.2,24.9,0.0,0.0,0.0,,54.3,partly-cloudy-day
616,2023-09-09,27.8,20.6,24.4,0.0,0.0,0.0,,29.1,partly-cloudy-day
617,2023-09-10,28.1,21.1,24.8,0.0,0.0,0.0,,30.6,partly-cloudy-day
618,2023-09-11,30.7,20.7,25.0,0.0,0.0,0.0,,41.9,partly-cloudy-day
619,2023-09-12,28.0,21.1,24.6,0.0,0.0,0.0,,41.3,partly-cloudy-day
620,2023-09-13,28.8,22.1,25.2,0.316,100.0,8.33,['rain'],46.0,rain
621,2023-09-14,29.0,22.0,25.6,0.0,0.0,0.0,['rain'],30.4,partly-cloudy-day
622,2023-09-15,28.6,20.8,24.9,32.682,100.0,29.17,['rain'],48.7,rain
623,2023-09-16,27.2,20.3,24.1,0.323,100.0,8.33,['rain'],47.0,rain
624,2023-09-17,28.9,22.8,25.6,0.0,0.0,0.0,['rain'],53.7,partly-cloudy-day
625,2023-09-18,30.9,22.1,25.6,0.0,0.0,0.0,['rain'],40.9,partly-cloudy-day
626,2023-09-19,25.4,22.0,23.6,0.367,100.0,4.17,['rain'],49.7,rain
627,2023-09-20,28.0,19.0,23.5,2.0,100.0,12.5,['rain'],32.2,rain
628,2023-09-21,30.0,18.0,23.8,0.0,0.0,0.0,,46.0,partly-cloudy-day
629,2023-09-22,28.6,21.8,24.7,0.0,0.0,0.0,,60.2,partly-cloudy-day
630,2023-09-23,26.0,16.8,21.9,0.0,0.0,0.0,,46.5,partly-cloudy-day
631,2023-09-24,26.2,18.0,22.2,0.0,0.0,0.0,,12.1,clear-day
632,2023-09-25,25.6,17.0,22.1,0.0,0.0,0.0,,19.3,clear-day
633,2023-09-26,26.2,19.5,23.1,0.0,0.0,0.0,,40.3,partly-cloudy-day
634,2023-09-27,26.9,19.2,22.8,0.0,0.0,0.0,,37.9,partly-cloudy-day
635,2023-09-28,26.7,18.0,22.3,0.0,0.0,0.0,,41.9,partly-cloudy-day
636,2023-09-29,26.1,18.6,22.3,0.0,0.0,0.0,,22.7,partly-cloudy-day
637,2023-09-30,28.9,17.4,23.1,0.0,0.0,0.0,,4.2,clear-day
638,2023-10-01,31.8,17.3,24.4,0.0,0.0,0.0,,0.9,clear-day
639,2023-10-02,28.8,17.4,23.2,0.0,0.0,0.0,,1.4,clear-day
640,2023-10-03,27.7,17.4,22.7,0.0,0.0,0.0,,31.2,partly-cloudy-day
641,2023-10-04,26.9,20.5,23.7,0.0,0.0,0.0,,34.5,partly-cloudy-day
642,2023-10-05,27.0,17.2,22.2,0.0,0.0,0.0,,10.5,clear-day
643,2023-10-06,26.9,16.7,22.1,0.0,0.0,0.0,,18.0,clear-day
644,2023-10-07,26.6,18.5,22.9,0.0,0.0,0.0,,33.4,partly-cloudy-day
645,2023-10-08,26.1,19.1,22.6,0.0,0.0,0.0,,42.0,partly-cloudy-day
646,2023-10-09,26.0,18.3,22.4,0.0,0.0,0.0,,28.3,partly-cloudy-day
647,2023-10-10,25.8,18.4,22.0,0.0,0.0,0.0,,43.1,partly-cloudy-day
648,2023-10-11,26.0,18.0,22.5,0.0,0.0,0.0,,41.8,partly-cloudy-day
649,2023-10-12,26.5,16.8,21.9,0.0,0.0,0.0,,20.8,partly-cloudy-day
650,2023-10-13,27.6,16.4,21.8,0.0,0.0,0.0,,16.5,clear-day
651,2023-10-14,27.3,16.8,21.9,0.0,0.0,0.0,['rain'],62.7,partly-cloudy-day
652,2023-10-15,28.4,17.8,22.3,0.0,0.0,0.0,,17.3,clear-day
653,2023-10-16,27.3,17.8,22.1,0.0,0.0,0.0,,72.2,partly-cloudy-day
654,2023-10-17,25.8,18.0,21.8,0.0,0.0,0.0,,58.3,partly-cloudy-day
655,2023-10-18,31.0,16.5,23.1,0.0,0.0,0.0,,21.8,partly-cloudy-day
656,2023-10-19,25.2,17.2,21.7,0.0,0.0,0.0,['rain'],78.9,partly-cloudy-day
657,2023-10-20,23.8,14.6,19.1,1.718,100.0,20.83,['rain'],29.0,rain
658,2023-10-21,23.5,13.4,17.7,0.0,0.0,0.0,,30.1,partly-cloudy-day
659,2023-10-22,22.3,11.6,17.9,0.0,0.0,0.0,,58.6,partly-cloudy-day
660,2023-10-23,26.6,15.3,20.6,0.0,0.0,0.0,,79.3,partly-cloudy-day
661,2023-10-24,25.3,16.6,20.4,0.0,0.0,0.0,['rain'],34.4,partly-cloudy-day
662,2023-10-25,26.3,15.1,20.5,0.0,0.0,0.0,,41.8,partly-cloudy-day
663,2023-10-26,26.5,19.2,22.7,0.0,0.0,0.0,,59.7,partly-cloudy-day
664,2023-10-27,24.5,16.9,21.3,0.0,0.0,0.0,,56.8,partly-cloudy-day
665,2023-10-28,24.7,13.7,18.1,0.0,0.0,0.0,,28.5,partly-cloudy-day
666,2023-10-29,24.2,11.5,16.9,0.0,0.0,0.0,,37.3,partly-cloudy-day
667,2023-10-30,24.1,14.3,18.6,0.0,0.0,0.0,['rain'],63.9,partly-cloudy-day
668,2023-10-31,21.5,15.8,17.9,0.0,0.0,0.0,,92.1,cloudy
669,2023-11-01,24.3,13.3,18.7,0.0,0.0,0.0,,40.7,partly-cloudy-day
670,2023-11-02,28.3,14.8,20.3,0.0,0.0,0.0,,52.3,partly-cloudy-day
671,2023-11-03,21.0,14.9,17.7,0.0,0.0,0.0,,38.1,partly-cloudy-day
672,2023-11-04,23.3,14.3,18.8,0.0,0.0,0.0,,33.2,partly-cloudy-day
673,2023-11-05,23.0,15.0,18.6,0.0,0.0,0.0,,23.1,partly-cloudy-day
674,2023-11-06,21.0,13.6,16.5,0.0,0.0,0.0,,51.3,partly-cloudy-day
675,2023-11-07,21.2,11.1,15.0,0.0,0.0,0.0,,7.3,clear-day
676,2023-11-08,19.8,10.5,14.1,0.0,0.0,0.0,,54.4,partly-cloudy-day
677,2023-11-09,23.1,9.0,16.2,0.0,0.0,0.0,,33.0,partly-cloudy-day
678,2023-11-10,22.4,15.9,18.6,0.0,0.0,0.0,,24.7,partly-cloudy-day
679,2023-11-11,26.3,14.9,20.7,0.0,0.0,0.0,,45.7,partly-cloudy-day
680,2023-11-12,26.8,19.3,22.0,0.0,0.0,0.0,,38.1,partly-cloudy-day
681,2023-11-13,26.4,17.2,20.4,0.0,0.0,0.0,,21.3,partly-cloudy-day
682,2023-11-14,27.2,15.8,21.5,0.0,0.0,0.0,,34.8,partly-cloudy-day
683,2023-11-15,24.9,15.2,20.4,0.0,0.0,0.0,,2.7,clear-day
684,2023-11-16,24.7,10.8,17.8,0.0,0.0,0.0,,44.3,partly-cloudy-day
685,2023-11-17,24.2,13.9,18.6,0.0,0.0,0.0,,8.5,clear-day
686,2023-11-18,21.7,12.4,16.2,0.0,0.0,0.0,,25.7,partly-cloudy-day
687,2023-11-19,22.5,10.5,15.1,0.0,0.0,0.0,,2.9,clear-day
688,2023-11-20,17.5,8.0,12.6,0.0,0.0,0.0,,36.6,partly-cloudy-day
689,2023-11-21,22.0,10.7,15.0,0.0,0.0,0.0,,32.6,partly-cloudy-day
690,2023-11-22,21.6,11.6,15.3,0.0,0.0,0.0,,15.6,clear-day
691,2023-11-23,19.1,8.8,13.1,0.0,0.0,0.0,,3.8,clear-day
692,2023-11-24,22.7,7.3,13.8,0.0,0.0,0.0,,2.4,clear-day
693,2023-11-25,20.2,12.4,15.6,0.0,0.0,0.0,['rain'],18.1,clear-day
694,2023-11-26,20.0,11.0,14.4,0.0,0.0,0.0,['rain'],34.8,partly-cloudy-day
695,2023-11-27,23.4,10.0,16.8,0.0,0.0,0.0,,70.7,partly-cloudy-day
696,2023-11-28,19.5,15.6,17.5,0.0,0.0,0.0,,74.0,partly-cloudy-day
697,2023-11-29,21.7,13.0,17.3,0.0,0.0,0.0,,43.0,partly-cloudy-day
698,2023-11-30,21.2,11.8,16.2,0.0,0.0,0.0,,57.8,partly-cloudy-day
699,2023-12-01,21.9,11.8,15.5,0.0,0.0,0.0,['rain'],52.4,partly-cloudy-day
700,2023-12-02,17.9,11.0,13.8,0.0,0.0,0.0,,2.7,clear-day
701,2023-12-03,17.5,8.0,11.7,0.0,0.0,0.0,,21.5,partly-cloudy-day
702,2023-12-04,14.3,6.5,10.9,0.0,0.0,0.0,,77.8,partly-cloudy-day
703,2023-12-05,16.9,11.0,13.3,0.0,0.0,0.0,,49.7,partly-cloudy-day
704,2023-12-06,15.6,10.8,12.6,0.561,100.0,12.5,['rain'],72.4,rain
705,2023-12-07,18.0,8.0,12.8,0.611,100.0,4.17,['rain'],30.8,rain
706,2023-12-08,18.5,11.6,14.9,0.783,100.0,12.5,['rain'],34.8,rain
707,2023-12-09,22.4,12.0,16.3,0.0,0.0,0.0,,36.5,partly-cloudy-day
708,2023-12-10,24.1,13.8,18.0,0.0,0.0,0.0,,29.4,partly-cloudy-day
709,2023-12-11,23.0,14.0,17.7,0.0,0.0,0.0,,35.7,partly-cloudy-day
710,2023-12-12,23.4,12.0,16.7,0.0,0.0,0.0,,68.4,partly-cloudy-day
711,2023-12-13,19.8,13.1,17.4,0.0,0.0,0.0,,49.7,partly-cloudy-day
712,2023-12-14,18.6,11.9,14.3,0.0,0.0,0.0,,0.1,clear-day
713,2023-12-15,19.2,7.6,11.9,0.0,0.0,0.0,,0.0,clear-day
714,2023-12-16,16.5,4.8,10.0,0.0,0.0,0.0,,1.0,clear-day
715,2023-12-17,16.5,6.3,10.7,0.0,0.0,0.0,,12.1,clear-day
716,2023-12-18,17.0,7.2,10.9,0.0,0.0,0.0,,28.7,partly-cloudy-day
717,2023-12-19,18.3,3.4,9.4,0.0,0.0,0.0,,4.6,clear-day
718,2023-12-20,20.3,10.2,14.7,0.0,0.0,0.0,,41.1,partly-cloudy-day
719,2023-12-21,19.0,8.5,12.6,0.0,0.0,0.0,,9.3,clear-day
720,2023-12-22,18.4,8.7,12.7,0.0,0.0,0.0,,5.1,clear-day
721,2023-12-23,17.7,5.6,11.0,0.0,0.0,0.0,,10.5,clear-day
722,2023-12-24,17.3,4.3,9.9,0.0,0.0,0.0,,10.7,clear-day
723,2023-12-25,17.4,3.4,9.4,0.0,0.0,0.0,,16.9,clear-day
724,2023-12-26,17.0,3.7,9.2,0.0,0.0,0.0,,20.8,partly-cloudy-day
725,2023-12-27,16.8,2.4,9.0,0.0,0.0,0.0,,14.4,clear-day
726,2023-12-28,16.4,4.4,9.8,0.0,0.0,0.0,,23.7,partly-cloudy-day
727,2023-12-29,15.7,6.7,10.9,0.0,0.0,0.0,,85.4,partly-cloudy-day
728,2023-12-30,16.4,7.9,11.4,0.0,0.0,0.0,,34.1,partly-cloudy-day
729,2023-12-31,18.7,5.0,11.6,0.0,0.0,0.0,,68.3,partly-cloudy-day
730,2024-01-01,18.1,10.8,13.4,0.0,0.0,0.0,,56.1,partly-cloudy-day
731,2024-01-02,18.1,6.5,12.2,0.0,0.0,0.0,,48.5,partly-cloudy-day
732,2024-01-03,23.2,9.7,15.6,0.0,0.0,0.0,,58.1,partly-cloudy-day
733,2024-01-04,20.4,11.6,16.1,0.0,0.0,0.0,['rain'],60.6,partly-cloudy-day
734,2024-01-05,16.5,12.0,13.9,0.122,100.0,4.17,['rain'],51.8,rain
735,2024-01-06,16.1,10.7,12.6,0.0,0.0,0.0,,2.5,clear-day
736,2024-01-07,15.7,8.8,11.6,0.0,0.0,0.0,,24.1,partly-cloudy-day
737,2024-01-08,15.8,7.8,11.3,0.0,0.0,0.0,,11.5,clear-day
738,2024-01-09,15.1,9.5,12.0,0.0,0.0,0.0,['rain'],70.7,partly-cloudy-day
739,2024-01-10,14.2,9.6,11.5,6.633,100.0,20.83,['rain'],79.9,rain
740,2024-01-11,13.6,8.4,11.4,0.117,100.0,4.17,['rain'],54.7,rain
741,2024-01-12,13.1,6.8,9.7,0.0,0.0,0.0,,75.7,partly-cloudy-day
742,2024-01-13,15.6,5.1,9.7,0.0,0.0,0.0,,59.4,partly-cloudy-day
743,2024-01-14,20.8,7.6,13.8,0.0,0.0,0.0,,90.9,cloudy
744,2024-01-15,20.6,15.6,18.4,0.0,0.0,0.0,,75.3,partly-cloudy-day
745,2024-01-16,24.6,15.0,18.0,0.0,0.0,0.0,,64.0,partly-cloudy-day
746,2024-01-17,25.0,11.4,17.6,0.284,100.0,8.33,['rain'],34.3,rain
747,2024-01-18,22.1,10.8,16.2,0.0,0.0,0.0,,70.5,partly-cloudy-day
748,2024-01-19,16.0,12.4,14.0,0.489,100.0,8.33,['rain'],70.8,rain
749,2024-01-20,13.9,10.6,12.5,0.117,100.0,4.17,['rain'],83.5,rain
750,2024-01-21,16.4,8.1,11.8,0.0,0.0,0.0,,70.4,partly-cloudy-day
751,2024-01-22,18.4,5.0,10.7,0.0,0.0,0.0,,10.2,clear-day
752,2024-01-23,19.8,8.0,12.9,0.0,0.0,0.0,,14.2,clear-day
753,2024-01-24,23.1,8.5,13.6,0.0,0.0,0.0,,5.1,clear-day
754,2024-01-25,26.3,9.3,15.4,0.0,0.0,0.0,,10.0,clear-day
755,2024-01-26,21.4,10.3,15.0,0.0,0.0,0.0,,68.1,partly-cloudy-day
756,2024-01-27,20.1,7.7,13.3,0.0,0.0,0.0,,45.1,partly-cloudy-day
757,2024-01-28,19.0,7.3,13.2,0.0,0.0,0.0,,33.0,partly-cloudy-day
758,2024-01-29,16.6,9.9,13.2,0.0,0.0,0.0,,59.2,partly-cloudy-day
759,2024-01-30,16.5,12.9,14.6,0.0,0.0,0.0,,88.0,partly-cloudy-day
760,2024-01-31,15.7,13.1,14.1,0.0,0.0,0.0,,87.6,partly-cloudy-day
761,2024-02-01,16.9,8.6,12.5,0.0,0.0,0.0,,43.1,partly-cloudy-day
762,2024-02-02,16.2,5.1,10.5,0.0,0.0,0.0,,28.1,partly-cloudy-day
763,2024-02-03,18.3,6.2,11.4,0.0,0.0,0.0,,8.5,clear-day
764,2024-02-04,18.0,4.9,11.0,0.0,0.0,0.0,,3.6,clear-day
765,2024-02-05,19.2,4.1,10.8,0.0,0.0,0.0,,31.7,partly-cloudy-day
766,2024-02-06,18.1,8.2,12.5,0.0,0.0,0.0,,87.3,partly-cloudy-day
767,2024-02-07,22.9,12.6,17.4,0.0,0.0,0.0,,38.4,partly-cloudy-day
768,2024-02-08,20.8,10.8,15.7,0.0,0.0,0.0,,63.1,partly-cloudy-day
769,2024-02-09,15.8,12.0,13.6,5.743,100.0,54.17,['rain'],66.2,rain
770,2024-02-10,18.6,10.8,14.3,0.433,100.0,8.33,['rain'],31.8,rain
771,2024-02-11,14.6,9.6,12.0,0.039,100.0,4.17,['rain'],56.4,rain
772,2024-02-12,23.5,7.5,15.6,0.039,100.0,4.17,['rain'],34.5,rain
773,2024-02-13,24.3,15.0,18.7,0.0,0.0,0.0,,40.9,partly-cloudy-day
774,2024-02-14,18.7,10.0,15.1,0.0,0.0,0.0,,56.6,partly-cloudy-day
775,2024-02-15,18.6,10.3,14.4,0.323,100.0,8.33,['rain'],75.5,rain
776,2024-02-16,18.7,13.2,15.3,0.122,100.0,4.17,['rain'],70.6,rain
777,2024-02-17,19.0,10.2,14.0,0.0,0.0,0.0,,28.1,partly-cloudy-day
778,2024-02-18,19.5,8.1,13.6,0.0,0.0,0.0,,19.4,clear-day
779,2024-02-19,18.5,8.3,12.9,0.0,0.0,0.0,,51.8,partly-cloudy-day
780,2024-02-20,21.7,7.9,13.9,0.0,0.0,0.0,,22.7,partly-cloudy-day
781,2024-02-21,18.5,8.1,13.5,0.0,0.0,0.0,,71.6,partly-cloudy-day
782,2024-02-22,25.8,12.7,18.5,0.0,0.0,0.0,,75.9,partly-cloudy-day
783,2024-02-23,19.2,12.1,15.7,0.194,100.0,4.17,['rain'],47.2,rain
784,2024-02-24,17.5,10.4,13.6,0.0,0.0,0.0,,44.1,partly-cloudy-day
785,2024-02-25,21.9,10.6,14.3,0.0,0.0,0.0,['rain'],65.9,partly-cloudy-day
786,2024-02-26,18.8,12.8,15.5,0.0,0.0,0.0,,46.4,partly-cloudy-day
787,2024-02-27,17.2,11.2,14.3,0.0,0.0,0.0,,59.4,partly-cloudy-day
788,2024-02-28,19.1,8.6,12.8,0.0,0.0,0.0,,34.4,partly-cloudy-day
789,2024-02-29,19.7,8.2,14.6,0.0,0.0,0.0,,7.6,clear-day
790,2024-03-01,20.0,10.0,14.6,0.0,0.0,0.0,,0.0,clear-day
791,2024-03-02,19.6,8.6,14.5,0.0,0.0,0.0,,18.8,clear-day
792,2024-03-03,16.7,8.9,12.4,0.878,100.0,8.33,['rain'],24.7,rain
793,2024-03-04,19.5,8.7,14.7,0.0,0.0,0.0,,43.4,partly-cloudy-day
794,2024-03-05,20.4,11.2,14.9,0.0,0.0,0.0,,1.7,clear-day
795,2024-03-06,17.5,6.9,12.6,0.0,0.0,0.0,,19.8,clear-day
796,2024-03-07,16.7,8.9,12.9,0.0,0.0,0.0,['rain'],54.3,partly-cloudy-day
797,2024-03-08,19.2,8.8,14.1,0.039,100.0,4.17,['rain'],30.8,rain
798,2024-03-09,15.9,8.8,11.7,0.716,100.0,20.83,['rain'],81.6,rain
799,2024-03-10,19.9,4.6,12.6,0.0,0.0,0.0,['rain'],45.8,partly-cloudy-day
800,2024-03-11,20.0,11.1,15.4,0.0,0.0,0.0,,40.0,partly-cloudy-day
801,2024-03-12,18.0,11.0,14.8,0.0,0.0,0.0,,8.4,clear-day
802,2024-03-13,17.5,8.0,12.8,0.0,0.0,0.0,,31.0,partly-cloudy-day
803,2024-03-14,20.5,7.0,13.9,0.0,0.0,0.0,,13.3,clear-day
804,2024-03-15,24.8,12.3,17.9,0.0,0.0,0.0,,48.8,partly-cloudy-day
805,2024-03-16,23.5,13.8,17.7,0.0,0.0,0.0,,35.3,partly-cloudy-day
806,2024-03-17,24.9,11.1,17.6,0.0,0.0,0.0,,54.3,partly-cloudy-day
807,2024-03-18,21.9,12.0,16.5,0.0,0.0,0.0,,81.1,partly-cloudy-day
808,2024-03-19,20.8,13.0,16.6,0.0,0.0,0.0,,59.9,partly-cloudy-day
809,2024-03-20,23.0,12.2,17.8,0.0,0.0,0.0,,74.0,partly-cloudy-day
810,2024-03-21,21.0,16.0,18.3,0.0,0.0,0.0,['rain'],93.7,cloudy
811,2024-03-22,25.4,13.1,18.2,0.0,0.0,0.0,,48.4,partly-cloudy-day
812,2024-03-23,20.7,13.3,17.5,0.0,0.0,0.0,,82.0,partly-cloudy-day
813,2024-03-24,18.3,13.0,15.5,0.511,100.0,8.33,['rain'],69.9,rain
814,2024-03-25,19.5,14.0,15.7,1.933,100.0,29.17,['rain'],65.0,rain
815,2024-03-26,16.4,8.9,13.8,0.161,100.0,8.33,['rain'],55.8,rain
816,2024-03-27,25.0,8.9,16.6,0.1,100.0,4.17,['rain'],41.5,rain
817,2024-03-28,24.0,13.0,18.3,0.0,0.0,0.0,['rain'],69.0,partly-cloudy-day
818,2024-03-29,22.0,10.0,16.9,0.0,0.0,0.0,,57.3,partly-cloudy-day
819,2024-03-30,19.0,8.9,14.3,0.8,100.0,16.67,['rain'],49.7,rain
820,2024-03-31,20.0,8.9,13.2,3.2,100.0,29.17,['rain'],45.8,rain
821,2024-04-01,20.0,7.0,14.7,0.0,0.0,0.0,,50.9,partly-cloudy-day
822,2024-04-02,20.0,10.0,15.5,0.0,0.0,0.0,,41.9,partly-cloudy-day
823,2024-04-03,24.5,9.9,17.1,0.0,0.0,0.0,,13.7,clear-day
824,2024-04-04,23.4,11.5,17.1,0.0,0.0,0.0,,20.1,partly-cloudy-day
825,2024-04-05,22.9,11.1,17.1,0.0,0.0,0.0,,66.7,partly-cloudy-day
826,2024-04-06,23.3,12.4,18.6,0.0,0.0,0.0,,53.6,partly-cloudy-day
827,2024-04-07,24.4,18.8,20.8,0.0,0.0,0.0,,67.5,partly-cloudy-day
828,2024-04-08,23.7,16.3,20.3,0.0,0.0,0.0,,65.2,partly-cloudy-day
829,2024-04-09,22.5,13.9,18.0,0.0,0.0,0.0,,4.0,clear-day
830,2024-04-10,21.1,9.9,15.6,0.0,0.0,0.0,,12.0,clear-day
831,2024-04-11,19.9,12.0,16.0,0.0,0.0,0.0,,20.8,partly-cloudy-day
832,2024-04-12,21.9,10.4,16.7,0.0,0.0,0.0,,8.0,clear-day
833,2024-04-13,23.3,11.6,17.7,0.0,0.0,0.0,,0.0,clear-day
834,2024-04-14,25.5,12.3,19.2,0.0,0.0,0.0,,0.3,clear-day
835,2024-04-15,26.4,14.4,20.1,0.0,0.0,0.0,,41.3,partly-cloudy-day
836,2024-04-16,23.6,13.5,18.1,0.0,0.0,0.0,,8.2,clear-day
837,2024-04-17,19.6,14.1,17.3,0.0,0.0,0.0,,33.7,partly-cloudy-day
838,2024-04-18,20.4,12.5,16.6,0.0,0.0,0.0,,44.9,partly-cloudy-day
839,2024-04-19,18.8,14.1,16.2,0.0,0.0,0.0,['rain'],54.7,partly-cloudy-day
840,2024-04-20,18.7,9.4,14.4,0.0,0.0,0.0,,58.0,partly-cloudy-day
841,2024-04-21,19.4,11.9,15.9,0.0,0.0,0.0,,36.7,partly-cloudy-day
842,2024-04-22,19.0,11.4,15.0,0.0,0.0,0.0,['rain'],65.0,partly-cloudy-day
843,2024-04-23,18.5,10.4,14.8,0.489,100.0,8.33,['rain'],47.9,rain
844,2024-04-24,17.4,10.2,14.3,0.0,0.0,0.0,,27.6,partly-cloudy-day
845,2024-04-25,19.4,9.5,15.1,0.0,0.0,0.0,,35.7,partly-cloudy-day
846,2024-04-26,20.7,12.7,16.9,0.0,0.0,0.0,,56.9,partly-cloudy-day
847,2024-04-27,23.3,13.0,18.5,0.0,0.0,0.0,['rain'],75.9,partly-cloudy-day
848,2024-04-28,18.0,13.6,15.7,1.877,100.0,25.0,['rain'],78.3,rain
849,2024-04-29,17.3,12.5,14.4,0.751,100.0,20.83,['rain'],72.4,rain
850,2024-04-30,22.2,11.2,16.4,1.223,100.0,4.17,['rain'],36.5,rain
851,2024-05-01,22.0,13.0,16.8,1.6,100.0,12.5,['rain'],46.1,rain
852,2024-05-02,22.7,10.3,16.3,0.194,100.0,4.17,['rain'],25.7,rain
853,2024-05-03,22.5,12.1,17.6,0.0,0.0,0.0,,58.1,partly-cloudy-day
854,2024-05-04,25.3,12.7,19.3,0.0,0.0,0.0,,6.2,clear-day
855,2024-05-05,26.6,13.4,19.7,0.0,0.0,0.0,,37.6,partly-cloudy-day
856,2024-05-06,25.5,16.5,20.8,0.0,0.0,0.0,['rain'],49.4,partly-cloudy-day
857,2024-05-07,21.0,14.6,18.3,0.0,0.0,0.0,,15.5,clear-day
858,2024-05-08,21.2,12.5,17.5,0.0,0.0,0.0,,21.2,partly-cloudy-day
859,2024-05-09,24.5,11.5,18.8,0.0,0.0,0.0,,32.3,partly-cloudy-day
860,2024-05-10,23.3,14.2,19.3,0.0,0.0,0.0,,50.3,partly-cloudy-day
861,2024-05-11,22.3,14.8,18.7,0.0,0.0,0.0,,64.4,partly-cloudy-day
862,2024-05-12,23.7,15.0,19.8,0.0,0.0,0.0,['rain'],48.1,partly-cloudy-day
863,2024-05-13,25.2,15.5,20.7,0.0,0.0,0.0,,69.9,partly-cloudy-day
864,2024-05-14,30.0,15.5,22.1,0.0,0.0,0.0,,48.4,partly-cloudy-day
865,2024-05-15,26.1,17.9,21.5,0.0,0.0,0.0,,37.3,partly-cloudy-day
866,2024-05-16,25.9,15.9,20.4,0.0,0.0,0.0,,35.0,partly-cloudy-day
867,2024-05-17,25.1,13.9,20.0,0.0,0.0,0.0,,11.5,clear-day
868,2024-05-18,23.2,15.3,19.9,0.0,0.0,0.0,,38.9,partly-cloudy-day
869,2024-05-19,23.0,16.8,19.6,0.0,0.0,0.0,,67.7,partly-cloudy-day
870,2024-05-20,25.1,16.6,20.3,0.0,0.0,0.0,,51.0,partly-cloudy-day
871,2024-05-21,25.1,16.3,20.8,0.0,0.0,0.0,,41.4,partly-cloudy-day
872,2024-05-22,24.5,18.0,21.3,0.0,0.0,0.0,,30.0,partly-cloudy-day
873,2024-05-23,24.3,14.8,19.6,0.0,0.0,0.0,,55.1,partly-cloudy-day
874,2024-05-24,24.6,15.1,20.4,0.0,0.0,0.0,['rain'],25.3,partly-cloudy-day
875,2024-05-25,25.4,15.5,21.2,0.0,0.0,0.0,,5.1,clear-day
876,2024-05-26,25.0,17.3,21.4,0.0,0.0,0.0,,29.0,partly-cloudy-day
877,2024-05-27,27.2,18.7,22.7,0.0,0.0,0.0,['rain'],36.9,partly-cloudy-day
878,2024-05-28,24.8,18.0,21.8,0.0,0.0,0.0,,42.1,partly-cloudy-day
879,2024-05-29,27.0,15.6,22.0,0.122,100.0,4.17,['rain'],7.9,rain
880,2024-05-30,29.2,16.7,23.3,0.0,0.0,0.0,,4.6,clear-day
881,2024-05-31,24.8,19.0,21.8,0.0,0.0,0.0,['rain'],44.3,partly-cloudy-day
882,2024-06-01,23.5,18.9,21.0,0.489,100.0,4.17,['rain'],56.2,rain
883,2024-06-02,23.8,17.4,20.8,0.0,0.0,0.0,,31.7,partly-cloudy-day
884,2024-06-03,24.5,17.0,21.0,0.0,0.0,0.0,,35.8,partly-cloudy-day
885,2024-06-04,26.3,17.1,22.3,0.0,0.0,0.0,,21.7,partly-cloudy-day
886,2024-06-05,27.9,17.1,23.1,0.0,0.0,0.0,,11.3,clear-day
887,2024-06-06,28.4,18.5,24.5,0.0,0.0,0.0,,62.6,partly-cloudy-day
888,2024-06-07,29.1,24.7,26.8,0.0,0.0,0.0,['rain'],49.7,partly-cloudy-day
889,2024-06-08,27.9,22.2,25.3,0.0,0.0,0.0,['rain'],64.3,partly-cloudy-day
890,2024-06-09,31.9,20.2,25.6,0.0,0.0,0.0,,35.8,partly-cloudy-day
891,2024-06-10,25.8,20.6,23.1,0.367,100.0,4.17,['rain'],30.9,rain
892,2024-06-11,26.0,18.7,21.3,10.568,100.0,16.67,['rain'],54.7,rain
893,2024-06-12,22.7,16.9,20.0,12.067,100.0,29.17,['rain'],81.6,rain
894,2024-06-13,25.2,15.7,20.5,0.0,0.0,0.0,,50.1,partly-cloudy-day
