,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,cloudcover,icon
590,2023-08-14,30.2,12.7,21.8,0.0,0.0,0.0,,31.5,partly-cloudy-day
591,2023-08-15,27.9,11.5,19.8,0.0,0.0,0.0,,58.6,partly-cloudy-day
592,2023-08-16,29.3,12.4,21.1,0.0,0.0,0.0,,30.5,partly-cloudy-day
593,2023-08-17,30.6,11.8,21.5,0.0,0.0,0.0,,42.4,partly-cloudy-day
594,2023-08-18,29.8,18.4,23.3,0.0,0.0,0.0,,67.3,partly-cloudy-day
595,2023-08-19,31.0,15.0,22.9,0.0,0.0,0.0,,57.8,partly-cloudy-day
596,2023-08-20,32.8,15.5,24.2,0.0,0.0,0.0,,25.3,partly-cloudy-day
597,2023-08-21,34.9,16.4,25.9,0.0,0.0,0.0,,32.6,partly-cloudy-day
598,2023-08-22,36.7,19.3,28.1,0.0,0.0,0.0,,14.5,clear-day
599,2023-08-23,35.5,20.2,27.5,1.5,100.0,4.17,['rain'],46.5,rain
600,2023-08-24,34.0,17.8,26.1,0.2,100.0,8.33,['rain'],14.6,rain
601,2023-08-25,28.4,14.0,21.5,0.0,0.0,0.0,,33.7,partly-cloudy-day
602,2023-08-26,23.4,9.5,15.7,0.0,0.0,0.0,,57.6,partly-cloudy-day
603,2023-08-27,19.7,9.0,13.8,0.0,0.0,0.0,,49.2,partly-cloudy-day
604,2023-08-28,24.5,11.5,17.1,0.0,0.0,0.0,,49.1,partly-cloudy-day
605,2023-08-29,23.1,11.1,16.4,0.0,0.0,0.0,['rain'],54.5,partly-cloudy-day
606,2023-08-30,24.5,10.2,16.7,0.0,0.0,0.0,,50.5,partly-cloudy-day
607,2023-08-31,26.5,8.6,17.5,0.0,0.0,0.0,,19.3,clear-day
608,2023-09-01,27.5,11.7,19.2,0.0,0.0,0.0,,43.4,partly-cloudy-day
609,2023-09-02,22.0,11.6,17.3,0.0,0.0,0.0,,66.6,partly-cloudy-day
610,2023-09-03,23.5,13.4,17.2,3.0,100.0,4.17,['rain'],87.4,rain
611,2023-09-04,21.5,14.5,17.4,35.4,100.0,4.17,['rain'],71.2,rain
612,2023-09-05,22.4,12.9,17.8,1.7,100.0,4.17,['rain'],56.5,rain
613,2023-09-06,26.2,12.7,19.2,0.0,0.0,0.0,,48.9,partly-cloudy-day
614,2023-09-07,26.4,16.0,20.6,0.0,0.0,0.0,,66.3,partly-cloudy-day
615,2023-09-08,25.0,15.2,19.7,13.0,100.0,4.17,['rain'],51.3,rain
616,2023-09-09,23.5,15.8,18.4,6.9,100.0,16.67,['rain'],63.9,rain
617,2023-09-10,23.5,13.0,17.8,0.0,0.0,0.0,['rain'],57.6,partly-cloudy-day
618,2023-09-11,21.3,14.3,16.8,0.8,100.0,4.17,['rain'],64.5,rain
619,2023-09-12,21.2,13.3,16.0,0.3,100.0,4.17,['rain'],61.2,rain
620,2023-09-13,23.5,9.3,16.1,12.8,100.0,4.17,['rain'],31.4,rain
621,2023-09-14,24.5,11.1,17.6,0.0,0.0,0.0,,33.7,partly-cloudy-day
622,2023-09-15,21.1,14.3,16.8,2.9,100.0,8.33,['rain'],71.7,rain
623,2023-09-16,18.2,12.4,14.6,16.7,100.0,20.83,['rain'],85.7,rain
624,2023-09-17,17.0,11.5,13.5,2.2,100.0,16.67,['rain'],80.4,rain
625,2023-09-18,20.1,11.0,14.7,0.0,0.0,0.0,,52.0,partly-cloudy-day
626,2023-09-19,21.0,9.8,14.5,0.0,0.0,0.0,,48.2,partly-cloudy-day
627,2023-09-20,21.2,8.0,14.0,0.0,0.0,0.0,,51.5,partly-cloudy-day
628,2023-09-21,16.0,10.0,13.3,0.7,100.0,4.17,['rain'],68.7,rain
629,2023-09-22,17.0,8.0,11.5,0.3,100.0,4.17,['rain'],59.3,rain
630,2023-09-23,20.1,4.0,11.6,0.0,0.0,0.0,,5.8,clear-day
631,2023-09-24,23.2,5.0,14.2,0.0,0.0,0.0,,12.5,clear-day
632,2023-09-25,25.0,8.0,16.4,0.0,0.0,0.0,,1.3,clear-day
633,2023-09-26,25.2,9.0,16.6,0.0,0.0,0.0,,39.1,partly-cloudy-day
634,2023-09-27,25.0,12.0,17.7,0.0,0.0,0.0,,74.6,partly-cloudy-day
635,2023-09-28,25.0,9.3,16.6,0.0,0.0,0.0,,23.2,wind
636,2023-09-29,27.3,10.7,18.9,0.0,0.0,0.0,,11.8,clear-day
637,2023-09-30,28.7,11.7,19.4,0.0,0.0,0.0,,4.6,clear-day
638,2023-10-01,29.3,12.7,20.7,0.0,0.0,0.0,,8.6,clear-day
639,2023-10-02,28.3,13.3,20.2,0.0,0.0,0.0,,15.8,clear-day
640,2023-10-03,24.4,9.5,17.3,0.0,0.0,0.0,,21.8,partly-cloudy-day
641,2023-10-04,24.6,7.9,16.0,0.0,0.0,0.0,,30.8,partly-cloudy-day
642,2023-10-05,26.4,9.7,17.3,0.0,0.0,0.0,,8.5,clear-day
643,2023-10-06,28.1,11.5,18.6,0.0,0.0,0.0,,3.3,clear-day
644,2023-10-07,28.8,13.7,20.2,0.0,0.0,0.0,,13.3,clear-day
645,2023-10-08,28.4,11.9,20.0,0.0,0.0,0.0,,43.9,partly-cloudy-day
646,2023-10-09,28.3,11.2,19.5,0.0,0.0,0.0,,7.1,clear-day
647,2023-10-10,27.4,7.7,17.0,0.0,0.0,0.0,,33.0,partly-cloudy-day
648,2023-10-11,26.1,9.7,17.4,0.0,0.0,0.0,,29.6,partly-cloudy-day
649,2023-10-12,25.7,10.6,17.6,0.0,0.0,0.0,,31.3,partly-cloudy-day
650,2023-10-13,17.4,10.8,14.1,1.0,100.0,8.33,['rain'],69.4,rain
651,2023-10-14,21.4,11.6,15.5,0.0,0.0,0.0,['rain'],61.1,partly-cloudy-day
652,2023-10-15,13.5,9.3,11.8,2.6,100.0,12.5,['rain'],77.8,rain
653,2023-10-16,16.4,12.6,14.0,5.9,100.0,20.83,['rain'],93.5,rain
654,2023-10-17,19.0,13.1,15.6,5.2,100.0,16.67,['rain'],72.5,rain
655,2023-10-18,17.0,12.3,15.0,6.3,100.0,16.67,['rain'],69.5,rain
656,2023-10-19,13.4,9.0,11.7,20.0,100.0,25.0,['rain'],79.8,rain
657,2023-10-20,12.4,6.3,9.5,0.1,100.0,4.17,['rain'],62.6,rain
658,2023-10-21,13.0,4.3,8.0,0.1,100.0,4.17,['rain'],49.2,rain
659,2023-10-22,13.5,7.2,9.7,0.3,100.0,8.33,['rain'],87.9,rain
660,2023-10-23,10.0,6.3,8.8,5.0,100.0,8.33,['rain'],76.7,rain
661,2023-10-24,11.0,3.3,7.1,1.0,100.0,8.33,['rain'],77.4,rain
662,2023-10-25,14.0,10.3,12.0,7.0,100.0,12.5,['rain'],81.1,rain
663,2023-10-26,14.3,8.8,12.2,33.1,100.0,12.5,['rain'],57.1,rain
664,2023-10-27,12.3,7.0,9.4,3.1,100.0,8.33,['rain'],73.6,rain
665,2023-10-28,14.3,8.1,11.0,2.9,100.0,16.67,['rain'],83.7,rain
666,2023-10-29,13.4,9.0,10.7,16.3,100.0,16.67,['rain'],80.0,rain
667,2023-10-30,11.0,5.4,8.2,0.0,0.0,0.0,['rain'],79.9,partly-cloudy-day
668,2023-10-31,12.0,4.0,8.0,0.1,100.0,4.17,['rain'],76.9,rain
669,2023-11-01,12.8,8.0,10.3,5.7,100.0,12.5,['rain'],70.8,rain
670,2023-11-02,12.3,3.1,6.7,27.5,100.0,20.83,['rain'],62.5,rain
671,2023-11-03,10.2,5.0,6.9,0.0,0.0,0.0,['rain'],69.0,partly-cloudy-day
672,2023-11-04,12.3,6.3,9.5,12.5,100.0,25.0,['rain'],74.9,rain
673,2023-11-05,10.6,5.3,7.1,0.8,100.0,4.17,['rain'],60.7,rain
674,2023-11-06,8.0,1.8,4.9,0.0,0.0,0.0,['rain'],47.9,partly-cloudy-day
675,2023-11-07,10.0,1.3,4.6,0.5,100.0,4.17,"['rain', 'snow']",65.3,snow
676,2023-11-08,9.0,4.3,6.5,2.8,100.0,16.67,['rain'],94.2,rain
677,2023-11-09,10.1,4.6,7.8,2.0,100.0,4.17,['rain'],59.0,rain
678,2023-11-10,10.2,7.0,8.4,3.0,100.0,4.17,['rain'],90.4,rain
679,2023-11-11,16.5,9.3,13.1,5.5,100.0,12.5,['rain'],82.4,rain
680,2023-11-12,15.5,9.9,12.7,0.0,0.0,0.0,['rain'],68.6,partly-cloudy-day
681,2023-11-13,17.0,10.9,13.0,0.0,0.0,0.0,,82.5,partly-cloudy-day
682,2023-11-14,17.3,10.0,12.4,0.0,0.0,0.0,,88.2,partly-cloudy-day
683,2023-11-15,15.3,11.1,12.9,0.0,0.0,0.0,,94.1,cloudy
684,2023-11-16,17.3,6.4,13.1,0.4,100.0,4.17,['rain'],66.0,rain
685,2023-11-17,17.0,2.0,8.9,0.0,0.0,0.0,,33.6,partly-cloudy-day
686,2023-11-18,14.0,4.6,9.1,0.0,0.0,0.0,,76.6,partly-cloudy-day
687,2023-11-19,13.3,2.1,7.8,0.0,0.0,0.0,,73.9,partly-cloudy-day
688,2023-11-20,14.1,2.3,7.4,0.0,0.0,0.0,,44.2,partly-cloudy-day
689,2023-11-21,9.5,2.2,5.8,0.0,0.0,0.0,['rain'],33.8,partly-cloudy-day
690,2023-11-22,11.1,2.1,6.4,0.2,100.0,4.17,['rain'],42.6,rain
691,2023-11-23,14.0,-0.1,5.8,0.0,0.0,0.0,,15.4,clear-day
692,2023-11-24,17.5,-1.8,6.1,0.0,0.0,0.0,,9.3,clear-day
693,2023-11-25,15.4,1.3,6.7,0.0,0.0,0.0,,52.5,partly-cloudy-day
694,2023-11-26,12.0,-3.0,4.6,0.0,0.0,0.0,,88.3,partly-cloudy-day
695,2023-11-27,10.9,2.0,8.0,0.0,0.0,0.0,,72.0,partly-cloudy-day
696,2023-11-28,11.2,7.9,9.6,0.0,0.0,0.0,['rain'],83.3,partly-cloudy-day
697,2023-11-29,13.8,9.1,10.8,1.7,100.0,8.33,['rain'],92.1,rain
698,2023-11-30,11.2,4.0,7.5,15.3,100.0,20.83,['rain'],84.9,rain
699,2023-12-01,7.4,0.9,3.7,0.0,0.0,0.0,['rain'],52.6,partly-cloudy-day
700,2023-12-02,8.9,0.5,3.5,0.0,0.0,0.0,,55.6,partly-cloudy-day
701,2023-12-03,5.0,-2.4,1.5,0.0,0.0,0.0,['rain'],94.3,cloudy
702,2023-12-04,9.2,0.5,5.5,0.0,0.0,0.0,['rain'],66.4,partly-cloudy-day
703,2023-12-05,6.0,-1.5,2.0,0.0,0.0,0.0,,72.6,partly-cloudy-day
704,2023-12-06,5.0,-3.1,0.6,0.0,0.0,0.0,,79.8,partly-cloudy-day
705,2023-12-07,5.0,-0.5,2.9,3.3,100.0,4.17,['rain'],93.6,rain
706,2023-12-08,7.2,3.0,5.0,6.2,100.0,4.17,['rain'],57.1,rain
707,2023-12-09,12.2,5.2,8.9,1.3,100.0,8.33,['rain'],89.8,rain
708,2023-12-10,15.0,10.0,11.7,1.4,100.0,8.33,['rain'],91.1,rain
709,2023-12-11,12.3,5.0,9.4,0.0,0.0,0.0,,83.9,partly-cloudy-day
710,2023-12-12,11.0,7.0,9.4,0.0,0.0,0.0,['rain'],82.9,partly-cloudy-day
711,2023-12-13,9.0,3.2,5.4,5.4,100.0,4.17,['rain'],51.9,rain
712,2023-12-14,10.2,1.3,4.9,0.0,0.0,0.0,,37.4,partly-cloudy-day
713,2023-12-15,11.0,-1.0,3.4,0.0,0.0,0.0,,43.5,partly-cloudy-day
714,2023-12-16,11.5,-6.0,1.2,0.0,0.0,0.0,,34.6,partly-cloudy-day
715,2023-12-17,3.8,-7.0,-2.5,0.0,0.0,0.0,,34.0,partly-cloudy-day
716,2023-12-18,7.5,-6.6,-1.5,0.0,0.0,0.0,,46.6,partly-cloudy-day
717,2023-12-19,-0.9,-10.0,-4.1,0.0,0.0,0.0,,97.5,cloudy
718,2023-12-20,9.1,-1.9,4.2,0.0,0.0,0.0,['rain'],41.1,partly-cloudy-day
719,2023-12-21,13.0,-0.5,4.7,0.0,0.0,0.0,,39.6,partly-cloudy-day
720,2023-12-22,10.3,-2.8,2.9,0.0,0.0,0.0,,4.7,clear-day
721,2023-12-23,2.5,-3.4,0.2,0.0,0.0,0.0,,90.1,cloudy
722,2023-12-24,9.4,-4.8,0.9,0.0,0.0,0.0,,37.6,partly-cloudy-day
723,2023-12-25,4.5,-6.6,-1.9,0.0,0.0,0.0,,80.8,partly-cloudy-day
724,2023-12-26,0.0,-3.0,-1.8,0.0,0.0,0.0,,100.0,fog
725,2023-12-27,-0.7,-3.9,-2.0,0.0,0.0,0.0,['rain'],99.5,fog
726,2023-12-28,3.4,-0.7,1.6,1.4,100.0,8.33,['rain'],96.9,rain
727,2023-12-29,7.0,3.9,5.5,1.0,100.0,16.67,['rain'],99.0,rain
728,2023-12-30,6.0,1.2,4.6,0.0,0.0,0.0,['rain'],91.8,cloudy
729,2023-12-31,7.2,3.1,4.7,0.2,100.0,4.17,['rain'],82.2,rain
730,2024-01-01,7.9,0.5,4.3,0.0,0.0,0.0,['rain'],62.7,partly-cloudy-day
731,2024-01-02,9.4,3.3,6.3,3.8,100.0,8.33,['rain'],91.8,rain
732,2024-01-03,9.4,3.5,7.9,0.0,0.0,0.0,['rain'],60.2,partly-cloudy-day
733,2024-01-04,5.3,0.8,2.9,4.0,100.0,4.17,['rain'],81.6,rain
734,2024-01-05,6.3,0.0,2.4,0.0,0.0,0.0,"['rain', 'snow']",58.2,partly-cloudy-day
735,2024-01-06,6.2,-0.8,1.8,0.0,0.0,0.0,['rain'],30.9,partly-cloudy-day
736,2024-01-07,6.5,-2.2,1.4,0.0,0.0,0.0,,26.4,partly-cloudy-day
737,2024-01-08,2.5,-4.9,-0.4,0.0,0.0,0.0,['snow'],66.8,partly-cloudy-day
738,2024-01-09,2.3,0.1,1.3,0.3,100.0,4.17,"['rain', 'snow']",98.2,rain
739,2024-01-10,5.0,-0.1,2.6,0.1,100.0,4.17,['rain'],79.7,rain
740,2024-01-11,3.2,-4.7,-0.6,0.0,0.0,0.0,['snow'],71.6,partly-cloudy-day
741,2024-01-12,4.4,-3.6,0.1,0.0,0.0,0.0,,65.9,partly-cloudy-day
742,2024-01-13,8.2,-0.7,3.5,0.0,0.0,0.0,['rain'],78.0,partly-cloudy-day
743,2024-01-14,7.5,4.2,5.5,7.1,100.0,8.33,['rain'],96.9,rain
744,2024-01-15,11.0,6.3,7.9,10.8,100.0,25.0,['rain'],97.2,rain
745,2024-01-16,10.9,3.2,7.0,4.0,100.0,4.17,['rain'],96.3,rain
746,2024-01-17,10.0,7.1,8.9,5.8,100.0,16.67,['rain'],78.5,rain
747,2024-01-18,9.9,4.8,7.2,0.0,0.0,0.0,['rain'],79.1,partly-cloudy-day
748,2024-01-19,6.1,-2.1,3.4,1.3,100.0,4.17,['rain'],55.7,rain
749,2024-01-20,9.0,-7.5,-0.9,0.0,0.0,0.0,,7.9,clear-day
750,2024-01-21,5.5,-4.0,-0.1,0.0,0.0,0.0,,55.2,partly-cloudy-day
751,2024-01-22,6.9,-0.5,3.4,0.0,0.0,0.0,['rain'],81.0,partly-cloudy-day
752,2024-01-23,8.0,4.5,6.5,0.1,100.0,4.17,['rain'],98.5,rain
753,2024-01-24,9.9,4.0,5.8,0.1,100.0,4.17,['rain'],91.3,rain
754,2024-01-25,11.4,-1.9,4.2,0.1,100.0,4.17,['rain'],81.3,rain
755,2024-01-26,14.0,-1.7,4.8,0.0,0.0,0.0,,90.7,cloudy
756,2024-01-27,15.0,0.9,7.0,0.0,0.0,0.0,,88.5,partly-cloudy-day
757,2024-01-28,13.0,1.5,6.3,0.0,0.0,0.0,,93.0,cloudy
758,2024-01-29,11.9,3.7,7.2,0.0,0.0,0.0,,95.6,cloudy
759,2024-01-30,13.0,-0.1,6.1,0.0,0.0,0.0,,66.7,partly-cloudy-day
760,2024-01-31,16.3,0.5,7.0,0.0,0.0,0.0,,47.1,partly-cloudy-day
761,2024-02-01,16.8,1.1,7.4,0.0,0.0,0.0,,53.7,partly-cloudy-day
762,2024-02-02,14.3,0.0,6.0,0.0,0.0,0.0,,24.0,partly-cloudy-day
763,2024-02-03,15.3,-0.5,6.1,0.0,0.0,0.0,,24.2,partly-cloudy-day
764,2024-02-04,15.5,-0.4,6.1,0.0,0.0,0.0,,23.1,partly-cloudy-day
765,2024-02-05,13.1,-0.3,5.5,0.0,0.0,0.0,,77.5,partly-cloudy-day
766,2024-02-06,14.8,0.8,6.7,0.0,0.0,0.0,,60.6,partly-cloudy-day
767,2024-02-07,8.0,-1.3,3.0,0.0,0.0,0.0,['rain'],73.3,partly-cloudy-day
768,2024-02-08,8.8,6.8,7.5,0.0,0.0,0.0,['rain'],89.8,wind
769,2024-02-09,8.0,5.8,7.1,0.1,100.0,4.17,['rain'],83.2,rain
770,2024-02-10,5.9,1.0,3.4,6.1,100.0,8.33,"['rain', 'snow']",43.2,rain
771,2024-02-11,7.0,1.0,3.8,0.9,100.0,4.17,['rain'],76.1,rain
772,2024-02-12,13.0,3.1,8.3,0.3,100.0,8.33,['rain'],68.9,rain
773,2024-02-13,12.0,1.2,6.1,0.0,0.0,0.0,,76.1,partly-cloudy-day
774,2024-02-14,12.9,3.7,8.0,0.2,100.0,4.17,['rain'],80.8,rain
775,2024-02-15,12.9,6.8,9.5,0.0,0.0,0.0,['rain'],86.6,partly-cloudy-day
776,2024-02-16,13.2,3.1,7.5,7.0,100.0,4.17,['rain'],23.9,rain
777,2024-02-17,15.0,-0.7,6.2,0.0,0.0,0.0,,29.3,partly-cloudy-day
778,2024-02-18,17.1,2.9,9.0,0.0,0.0,0.0,,64.7,partly-cloudy-day
779,2024-02-19,17.5,5.2,11.2,0.0,0.0,0.0,['rain'],36.1,partly-cloudy-day
780,2024-02-20,16.0,-2.0,6.6,0.0,0.0,0.0,,39.6,partly-cloudy-day
781,2024-02-21,11.9,-2.0,6.1,0.0,0.0,0.0,,78.4,partly-cloudy-day
782,2024-02-22,12.8,1.3,6.4,0.0,0.0,0.0,['rain'],65.5,partly-cloudy-day
783,2024-02-23,5.2,0.1,2.3,0.0,0.0,0.0,['rain'],46.1,partly-cloudy-day
784,2024-02-24,7.0,-0.1,2.9,0.5,100.0,4.17,"['rain', 'snow']",57.9,snow
785,2024-02-25,10.9,3.0,7.3,9.7,100.0,8.33,['rain'],85.7,rain
786,2024-02-26,5.8,0.8,2.7,15.0,100.0,8.33,"['rain', 'snow']",66.8,rain
787,2024-02-27,7.0,0.1,3.4,0.1,100.0,4.17,"['rain', 'snow']",35.7,rain
788,2024-02-28,12.4,1.0,5.9,0.0,0.0,0.0,,26.3,partly-cloudy-day
789,2024-02-29,9.1,0.6,3.6,0.0,0.0,0.0,['rain'],64.7,wind
790,2024-03-01,8.0,0.0,3.9,0.1,100.0,4.17,"['rain', 'snow']",65.9,rain
791,2024-03-02,5.0,-0.9,2.7,13.7,100.0,16.67,"['rain', 'snow']",73.4,snow
792,2024-03-03,5.9,-1.0,2.6,0.0,0.0,0.0,"['rain', 'snow']",59.6,partly-cloudy-day
793,2024-03-04,9.0,2.8,5.1,0.3,100.0,4.17,['rain'],75.0,rain
794,2024-03-05,10.0,0.0,4.4,0.1,100.0,4.17,['rain'],46.0,rain
795,2024-03-06,10.2,-2.8,3.8,0.0,0.0,0.0,,47.8,partly-cloudy-day
796,2024-03-07,8.0,2.2,4.4,0.2,100.0,4.17,['rain'],79.2,rain
797,2024-03-08,7.8,0.8,3.0,13.9,100.0,12.5,"['rain', 'snow']",95.8,snow
798,2024-03-09,6.0,0.0,2.7,4.0,100.0,4.17,"['rain', 'snow']",77.5,snow
799,2024-03-10,9.5,2.1,4.9,1.6,100.0,12.5,['rain'],78.5,rain
800,2024-03-11,11.0,1.4,5.5,0.2,100.0,4.17,['rain'],57.1,rain
801,2024-03-12,14.0,-3.0,5.3,0.0,0.0,0.0,,42.6,partly-cloudy-day
802,2024-03-13,16.0,0.0,8.2,0.0,0.0,0.0,,24.0,partly-cloudy-day
803,2024-03-14,13.9,1.0,8.0,0.0,0.0,0.0,,60.7,partly-cloudy-day
804,2024-03-15,16.0,6.8,10.7,0.0,0.0,0.0,['rain'],61.8,partly-cloudy-day
805,2024-03-16,14.3,2.5,8.7,0.0,0.0,0.0,,80.2,partly-cloudy-day
806,2024-03-17,16.3,6.3,10.9,0.0,0.0,0.0,,87.0,partly-cloudy-day
807,2024-03-18,18.7,4.5,11.5,0.0,0.0,0.0,['rain'],59.2,partly-cloudy-day
808,2024-03-19,19.0,7.9,12.9,0.0,0.0,0.0,,63.9,partly-cloudy-day
809,2024-03-20,18.9,6.8,12.9,0.0,0.0,0.0,['rain'],48.4,partly-cloudy-day
810,2024-03-21,22.0,8.8,14.6,0.0,0.0,0.0,['rain'],45.4,partly-cloudy-day
811,2024-03-22,24.1,9.0,16.6,0.0,0.0,0.0,,9.7,clear-day
812,2024-03-23,19.4,4.7,12.5,0.0,0.0,0.0,['rain'],37.1,partly-cloudy-day
813,2024-03-24,17.3,0.3,8.2,0.0,0.0,0.0,,12.8,clear-day
814,2024-03-25,13.1,2.1,7.0,0.0,0.0,0.0,,68.2,partly-cloudy-day
815,2024-03-26,7.0,-1.1,2.3,1.0,100.0,4.17,"['rain', 'snow']",78.8,rain
816,2024-03-27,9.0,0.0,4.6,3.5,100.0,20.83,"['rain', 'snow']",80.7,rain
817,2024-03-28,9.0,0.0,4.1,6.8,100.0,41.67,['rain'],76.1,rain
818,2024-03-29,9.0,2.0,4.8,3.7,100.0,50.0,"['rain', 'snow']",63.7,rain
819,2024-03-30,8.0,1.0,3.8,18.2,100.0,70.83,"['rain', 'snow']",83.9,snow
820,2024-03-31,9.0,2.0,4.4,3.9,100.0,41.67,"['rain', 'snow']",77.3,snow
821,2024-04-01,9.0,2.0,5.0,0.2,100.0,4.17,['rain'],65.6,rain
822,2024-04-02,8.0,0.3,4.6,1.9,100.0,29.17,['rain'],76.6,rain
823,2024-04-03,14.0,4.5,8.9,11.2,100.0,8.33,['rain'],75.1,rain
824,2024-04-04,16.0,2.9,9.5,0.0,0.0,0.0,,71.3,partly-cloudy-day
825,2024-04-05,20.0,8.5,13.5,0.0,0.0,0.0,,76.7,partly-cloudy-day
826,2024-04-06,16.8,10.0,12.4,0.3,100.0,4.17,['rain'],75.0,rain
827,2024-04-07,15.4,8.2,11.1,10.0,100.0,12.5,['rain'],76.6,rain
828,2024-04-08,10.9,3.0,7.9,3.0,100.0,4.17,['rain'],70.5,rain
829,2024-04-09,13.8,0.0,6.0,0.0,0.0,0.0,,30.8,partly-cloudy-day
830,2024-04-10,18.4,1.3,9.3,0.0,0.0,0.0,,30.8,partly-cloudy-day
831,2024-04-11,22.4,3.5,13.4,0.0,0.0,0.0,,53.7,partly-cloudy-day
832,2024-04-12,27.1,8.0,17.3,0.0,0.0,0.0,,23.0,partly-cloudy-day
833,2024-04-13,26.0,9.7,18.1,0.0,0.0,0.0,,57.5,partly-cloudy-day
834,2024-04-14,25.7,10.0,18.0,0.0,0.0,0.0,['rain'],64.3,partly-cloudy-day
835,2024-04-15,23.0,9.7,16.4,0.0,0.0,0.0,,25.8,partly-cloudy-day
836,2024-04-16,19.3,3.8,11.5,0.0,0.0,0.0,,21.3,partly-cloudy-day
837,2024-04-17,17.0,2.9,10.1,0.0,0.0,0.0,,19.0,clear-day
838,2024-04-18,17.0,0.6,8.7,0.0,0.0,0.0,,20.3,partly-cloudy-day
839,2024-04-19,19.9,-1.0,10.3,0.0,0.0,0.0,,13.9,clear-day
840,2024-04-20,20.9,4.6,13.4,0.0,0.0,0.0,,12.5,clear-day
841,2024-04-21,20.0,1.4,10.6,0.0,0.0,0.0,,12.9,clear-day
842,2024-04-22,16.0,-0.2,7.6,0.0,0.0,0.0,,9.0,clear-day
843,2024-04-23,12.2,-2.0,5.8,0.0,0.0,0.0,,23.7,partly-cloudy-day
844,2024-04-24,16.0,-1.9,7.4,0.0,0.0,0.0,,53.2,partly-cloudy-day
845,2024-04-25,12.9,4.2,8.2,0.0,0.0,0.0,['rain'],70.1,partly-cloudy-day
846,2024-04-26,13.3,4.7,8.4,1.9,100.0,8.33,['rain'],71.5,rain
847,2024-04-27,9.5,3.3,6.5,6.1,100.0,16.67,['rain'],68.1,rain
848,2024-04-28,11.0,0.6,5.8,0.0,0.0,0.0,['rain'],66.6,partly-cloudy-day
849,2024-04-29,15.2,0.4,8.4,1.3,100.0,4.17,"['rain', 'snow']",53.1,rain
850,2024-04-30,12.0,4.6,8.1,0.0,0.0,0.0,['rain'],59.0,partly-cloudy-day
851,2024-05-01,9.0,1.0,4.6,3.6,100.0,33.33,['rain'],40.4,rain
852,2024-05-02,10.9,1.3,5.6,6.7,100.0,8.33,['rain'],71.3,rain
853,2024-05-03,11.2,3.2,7.6,1.1,100.0,4.17,['rain'],84.3,rain
854,2024-05-04,15.7,8.0,11.2,0.0,0.0,0.0,['rain'],78.9,partly-cloudy-day
855,2024-05-05,13.0,9.0,10.4,23.1,100.0,12.5,['rain'],85.3,rain
856,2024-05-06,14.4,2.1,8.8,0.4,100.0,4.17,['rain'],28.7,rain
857,2024-05-07,18.0,3.3,11.2,0.0,0.0,0.0,,35.8,partly-cloudy-day
858,2024-05-08,21.0,3.8,12.1,0.0,0.0,0.0,,47.4,partly-cloudy-day
859,2024-05-09,22.9,5.7,14.4,0.0,0.0,0.0,,81.2,partly-cloudy-day
860,2024-05-10,24.0,5.6,16.3,0.0,0.0,0.0,,67.7,partly-cloudy-day
861,2024-05-11,20.9,11.5,15.7,0.0,0.0,0.0,['rain'],54.4,partly-cloudy-day
862,2024-05-12,21.3,6.2,14.4,0.0,0.0,0.0,,44.0,partly-cloudy-day
863,2024-05-13,17.5,7.0,11.8,8.0,100.0,4.17,['rain'],67.6,rain
864,2024-05-14,13.0,5.0,8.6,0.6,100.0,4.17,['rain'],48.9,rain
865,2024-05-15,12.0,4.0,7.4,0.0,0.0,0.0,['rain'],49.0,partly-cloudy-day
866,2024-05-16,11.7,5.0,7.9,0.0,0.0,0.0,['rain'],73.7,partly-cloudy-day
867,2024-05-17,14.6,5.0,9.4,0.0,0.0,0.0,,62.1,partly-cloudy-day
868,2024-05-18,11.4,4.0,7.8,7.9,100.0,16.67,['rain'],81.6,rain
869,2024-05-19,15.5,4.5,9.8,0.4,100.0,4.17,['rain'],72.5,rain
870,2024-05-20,15.1,5.2,10.2,5.3,100.0,8.33,['rain'],70.3,rain
871,2024-05-21,15.3,6.0,10.5,1.8,100.0,4.17,['rain'],46.0,rain
872,2024-05-22,15.9,3.8,10.2,0.0,0.0,0.0,,62.2,partly-cloudy-day
873,2024-05-23,17.1,2.5,9.9,0.0,0.0,0.0,,39.8,partly-cloudy-day
874,2024-05-24,20.9,2.7,12.7,0.0,0.0,0.0,,44.4,partly-cloudy-day
875,2024-05-25,23.0,7.3,15.9,0.0,0.0,0.0,,53.5,partly-cloudy-day
876,2024-05-26,21.1,10.3,15.6,0.0,0.0,0.0,,42.8,partly-cloudy-day
877,2024-05-27,21.1,6.0,14.1,0.0,0.0,0.0,,70.4,partly-cloudy-day
878,2024-05-28,26.0,6.5,16.3,0.0,0.0,0.0,,19.6,clear-day
879,2024-05-29,27.3,8.5,18.7,0.0,0.0,0.0,,18.6,clear-day
880,2024-05-30,25.0,11.4,18.4,0.0,0.0,0.0,,27.3,partly-cloudy-day
881,2024-05-31,21.8,2.8,13.2,0.4,100.0,4.17,['rain'],28.3,rain
882,2024-06-01,20.4,3.2,12.6,0.0,0.0,0.0,,17.9,clear-day
883,2024-06-02,20.8,3.4,13.4,0.0,0.0,0.0,,14.8,clear-day
